algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,hyper_params_id,repetition,hyper_params,train_main_time,train_preprocess_time,train_postprocess_time,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC,RANGE_PR_AUC,BestF1Score,FalseNegativeRate,result_path,Recommendation_ACC
HBOS,OBSEA,2022-03-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",,,,23.65998077392578,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_06_21_20/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-02-27,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",16.6955304145813,,,8.32059645652771,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_12_07_23/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-09-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",35.39257550239563,,,18.246728897094727,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_08_46_03/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-02-19,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",21.70790195465088,,,8.467085361480713,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_00_55_15/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-03-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",21.10029554367065,,,11.483659029006958,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_31_17/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-03-11,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",16.75752305984497,,,8.246750354766846,,,0.3330434921575806,0.1169269995944321,0.0596031110317746,0.4796747967479675,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_11_39_22/results.csv,0.0
HBOS,OBSEA,2022-08-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,15.481447696685793,,,0.5058341263824669,0.0661899964439684,0.1082510085327091,0.2032332563510392,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_02_02_52/results.csv,0.0
HBOS,OBSEA,2022-08-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,19.533384561538696,,,0.9111931369995886,0.1316874632275383,0.1826038787660054,0.7741935483870968,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_02_52_55/results.csv,0.0
HBOS,OBSEA,2022-08-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,11.479094743728638,,,0.588718366671982,0.1464641373451384,0.1875173884194224,0.4476190476190476,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_09_12/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-01-13,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",22.30165886878968,,,8.600414514541626,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_09_22_04/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-05-29,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",16.44268798828125,,,10.234896659851074,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_33_27/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-04-14,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4612c4e06ea4131330882ffd0a43444a,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",19.61903619766236,,,8.385023832321167,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_22_22_45_09/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-02-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",14.267465591430664,,,8.230207443237305,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_10_33_18/results.csv,0.0
HBOS,OBSEA,2022-05-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,11.28430962562561,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_01_00_49/results.csv,0.0
HBOS,OBSEA,2022-03-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,21.45388960838318,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_02_31_07/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-10-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",19.79048180580139,,,9.789729356765749,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_00_07_02/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-02-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",31.1905517578125,,,14.61553120613098,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_41_27/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-08-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",19.1029064655304,,,8.220242500305176,,,0.6373212123384286,0.1304707363423544,0.1170591824631372,0.4285714285714285,../../../../TimeEval_work_results/best4avgens_2122/2024_04_22_23_57_02/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-03-30,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",27.13298439979553,,,16.051329851150513,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_37_24/results.csv,0.0
HBOS,OBSEA,2022-01-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,19.65239715576172,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_43_11/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-07-23,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",39.82262802124024,,,20.518388748168945,,,0.5591539061062563,0.2107032671915914,0.2649303322147529,0.7848101265822784,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_02_15_41/results.csv,0.0
HBOS,OBSEA,2022-03-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,12.237411260604858,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_37_14/results.csv,0.0
HBOS,OBSEA,2022-08-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,24.60521864891052,,,0.6477850695278464,0.2170760976532755,0.2193198332843655,0.6660649819494585,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_05_57_19/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-03-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,3,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",269.51060247421265,,,23.225710153579712,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_03/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-01-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",41.33805274963379,,,20.32533025741577,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_05_09_29/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-03-19,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",22.626168489456177,,,8.663109540939331,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_01_03_16/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-08-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4612c4e06ea4131330882ffd0a43444a,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",18.05494451522827,,,9.432539463043211,,,0.5158445682354801,0.0651833705217721,0.0999951451955273,0.9145496535796768,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_06_37_06/results.csv,0.0
HBOS,OBSEA,2022-04-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,18.65784239768982,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_58_58/results.csv,0.0
Random Black Forest (RR),OBSEA,2022-03-13,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,3,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",2938.735363960266,,,778.7002573013306,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_05_04_05/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-05-15,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",32.3350510597229,,,22.210209608078003,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_08_13_11/results.csv,0.0
HBOS,OBSEA,2022-08-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,33.36522102355957,,,0.7622861222801564,0.2088917105214964,0.3862020573733586,0.672514619883041,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_09_07_30/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-07-31,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",18.79527473449707,,,8.830313444137573,,,0.6637653988534644,0.2048578491849364,0.2631027286455276,0.7463235294117647,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_10_58/results.csv,0.0
HBOS,OBSEA,2022-02-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,13.021901607513428,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_01_49_05/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-07-25,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",18.66232204437256,,,8.737906694412231,,,0.4540510609092959,0.2373270584985077,0.1180358491953934,0.4652777777777778,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_06_53_56/results.csv,0.0
HBOS,OBSEA,2022-09-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,17.32353925704956,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_07_21_09/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-03-21,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",20.61110234260559,,,9.686978101730348,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_07_39_59/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-02-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",15.88733959197998,,,8.548840522766113,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_06_55_07/results.csv,0.0
HBOS,OBSEA,2022-08-19_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,15.834712028503418,,,0.575885957257995,0.2531852348189333,0.2670330104762667,0.6170212765957447,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_07_09_09/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-04-04,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",37.39443802833557,,,16.906063079833984,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_43_15/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-04-27,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",19.18522477149964,,,8.638697385787964,,,0.8501097101518204,0.0671502427789966,0.1512001109918153,0.5164835164835165,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_09_58_06/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-04-29,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",15.594018697738647,,,9.108811616897585,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_07_41_37/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-09-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",34.63682794570923,,,16.841304779052734,,,0.5525645814161224,0.2054095220044116,0.3248981784803686,0.750373692077728,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_33_45/results.csv,0.0
HBOS,OBSEA,2022-02-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,22.56084179878235,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_05_53_05/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-08-23,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",18.941370964050293,,,8.672402381896973,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_00_35_04/results.csv,0.0
HBOS,OBSEA,2022-12-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,30.324864149093628,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_06_19_06/results.csv,0.0
HBOS,OBSEA,2022-05-19_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,11.836345911026,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_07_35_23/results.csv,0.0
